Voltage_led (volt),Current_led (ampere),Error_voltage (volt),Error_current (ampere)
3.72,0.0006177076183939602,0.00036100969659253027,0.008312321759177508
3.7035483870967743,0.0008922443376801647,0.0006790584342098297,0.015133811749341813
3.698709677419355,0.0004804392587508579,0.0002299216568547447,0.006255070783762982
3.6793548387096773,0.0017844886753603294,0.0010543782769895137,0.015389497344356854
3.7238709677419353,0.0016472203157172271,0.0009930237663788929,0.011432287191399595
3.705483870967742,0.0007549759780370624,0.0004021595934854025,0.012447600891338508
3.704516129032258,0.001098146877144818,0.00034240744788597037,0.025061838192974244
3.697741935483871,0.0017844886753603294,0.0012705049990313264,0.003937598585720601
3.712258064516129,0.0026767330130404937,0.0015259854628828452,0.01999999999999996
3.69,0.0019217570350034319,0.0016267571571385202,0.010205994851326684
3.7383870967741935,0.0009608785175017158,0.0006724748779089026,0.023838251337861043
3.7025806451612904,0.0019903912148249827,0.0015464282421524763,0.007660865862605122
3.714193548387097,0.0011667810569663693,0.0005792262137347135,0.00863166978081267
3.704516129032258,0.000549073438572409,0.00024640424649437215,0.008751393526613244
3.69,0.001098146877144818,0.00048207063614059655,0.009895394613018015
3.690967741935484,0.002676733013040494,0.001635261247175331,0.008916306426506652
3.6841935483870967,0.0018531228551818806,0.001048654004700603,0.017553248852145546
3.689032258064516,0.004667124227865477,0.0026161139069179238,0.010872451320227534
3.7016129032258065,0.000549073438572409,0.00022415829263630087,0.014587637489800003
3.6861290322580644,0.0006863417982155113,0.0001772126902863151,0.008217896259907726
3.7035483870967743,0.0012354152367879201,0.0009421761739635779,0.0320979899267245
3.6861290322580644,0.003980782429649965,0.0031796388292091855,0.008217896259907763
3.720967741935484,0.0018531228551818806,0.0011977707721535964,0.01963506812068801
3.697741935483871,0.001578586135895676,0.0008124127615906979,0.011029239353083094
3.6948387096774193,0.0018531228551818806,0.001184588740883058,0.02158158539829386
3.689032258064516,0.0004804392587508579,0.0002299216568547447,0.011062211741601454
3.690967741935484,0.0007549759780370624,0.00041497042203653746,0.01091066743566956
3.6929032258064516,0.0009608785175017158,0.0003855479191570056,0.007523808896574567
3.674516129032258,0.0008236101578586136,0.00036604895904827266,0.010307448586238973
3.6841935483870967,0.0030885380919698007,0.002646844217667845,0.008293522665924162
3.6841935483870967,0.002676733013040494,0.0019370841327613303,0.008418057000451555
3.6803225806451616,0.0017844886753603294,0.001342612743181991,0.012245324449098245
3.6812903225806455,0.005902539464653397,0.0034954800740854314,0.00752380889657463
3.6783870967741934,0.0006177076183939602,0.0002388539581082258,0.00782881361258812
3.695806451612903,0.0024708304735758407,0.0012828044629490903,0.012939465238794558
3.7219354838709675,0.000549073438572409,0.0002668017339210844,0.01999999999999999
3.670645161290323,0.0028826355525051472,0.0019807696931515312,0.016260752465972365
3.6745161290322583,0.0013040494166094716,0.0010849604851411005,0.008167089613659513
3.69,0.002196293754289636,0.0012605790266717832,0.01163528309475575
3.6929032258064516,0.0009608785175017159,0.0005983389078298798,0.00879882690128121
3.688064516129032,0.000549073438572409,0.00022415829263630087,0.020064931019463213
3.683225806451613,0.0006177076183939602,0.0002388539581082258,0.016897807553172637
3.670645161290323,0.0026767330130404937,0.0016384588670596085,0.007908161723955717
3.696774193548387,0.0028826355525051477,0.0016836760002721662,0.01869855064024448
3.6822580645161294,0.0006863417982155113,0.00032354462648663806,0.009916403967057693
3.69,0.001098146877144818,0.000471088086981789,0.010896352099390034
3.6929032258064516,0.0014413177762525736,0.0004626801284867692,0.010118959446037497
3.6938709677419355,0.0031571722717913518,0.001579083406702118,0.011271874328810438
3.7180645161290324,0.005078929306794784,0.0032146727193320145,0.023519646623945997
3.6948387096774193,0.0030199039121482497,0.002570500463086367,0.014555502158294813
3.696774193548387,0.0029512697323266987,0.0013728742336927473,0.012069862537980465
3.705483870967742,0.0009608785175017158,0.0003573667204715925,0.01074246826151405
3.6948387096774193,0.0028140013726835962,0.0023630942915259076,0.014908670978440388
3.713225806451613,0.0007549759780370624,0.00027926231104401055,0.02600928354232421
3.7180645161290324,0.006520247083047357,0.0035813481931891975,0.00921474635941009
3.6851612903225806,0.001029512697323267,0.00031117525757802435,0.009973951505638914
3.6948387096774193,0.0015099519560741249,0.0009961812426024818,0.02039158790874719
3.7083870967741936,0.002196293754289636,0.0014606167649977,0.012724569627945867
3.734516129032258,0.003706245710363761,0.00172786159583612,0.023724485171866917
3.696774193548387,0.0017844886753603294,0.0006155856347322677,0.016511592118799677
3.726774193548387,0.0017158544955387781,0.0012707109656370454,0.02586485327148531
3.7238709677419353,0.00034317089910775565,0.00023443035383115073,0.025144742283748463
3.7016129032258065,0.0024021962937542897,0.0012870815080334205,0.007249098404594884
3.690967741935484,0.0020590253946465337,0.0015516655189030581,0.009911155803701428
3.69,0.001166781056966369,0.00048043925875085786,0.006296522998691334
3.698709677419355,0.001098146877144818,0.0008069179633286845,0.01851961302504168
3.7074193548387093,0.0002745367192862045,0.0001517558815079112,0.01112318687068819
3.6948387096774193,0.002676733013040494,0.0019478622609227444,0.01018047344390935
3.673548387096774,0.0006177076183939602,0.0002388539581082258,0.010620695247196383
3.7112903225806453,0.0007549759780370624,0.00019003943863916893,0.009596435342350653
3.6754838709677418,0.0004118050789293068,0.00018302447952413633,0.01382211953911518
3.6948387096774193,0.0018531228551818806,0.0014793102869208152,0.014838709677419336
3.7112903225806453,0.004461221688400823,0.002736296308719552,0.01243087023741785
3.6870967741935488,0.0007549759780370624,0.00036100969659253027,0.008032193289025073
3.698709677419355,0.0014413177762525736,0.0005828295219792723,0.007875197171441086
3.7074193548387098,0.0004118050789293068,0.0002096808828623125,0.01140038519165952
3.69,0.0017158544955387784,0.0010037708061532969,0.022070269010448167
3.682258064516129,0.0009608785175017158,0.00048207063614059655,0.015753697351064275
3.673548387096774,0.0007549759780370625,0.00031452132429346877,0.016524191580471838
3.7074193548387098,0.0008922443376801647,0.0003243524794957178,0.012022351711989848
3.6996774193548387,0.0028826355525051472,0.0012226391412388366,0.01506489603720724
3.688064516129032,0.0025394646533973917,0.0011349454820235607,0.019054115387899806
3.6861290322580644,0.00034317089910775565,0.00023443035383115073,0.01356757473858906
3.714193548387097,0.00034317089910775565,0.0001143902997025852,0.01077631812160649
3.6938709677419355,0.0028826355525051477,0.0022340984883520844,0.009999999999999998
3.7103225806451614,0.0024708304735758407,0.002102293298130431,0.025612171924231243
3.6996774193548387,0.001098146877144818,0.00031033310378061164,0.011987680113588374
3.7287096774193547,0.0006863417982155112,0.0004798942338916272,0.02648503003239484
3.696774193548387,0.0004804392587508579,0.00025165865934568746,0.013063520471817152
3.6919354838709677,0.0024708304735758407,0.001207129348732365,0.009916403967057697
3.7170967741935486,0.0004118050789293068,0.00023331134813968357,0.018101919802062175
3.706451612903226,0.0006863417982155113,0.0002706968557812682,0.009459921482977557
3.7103225806451614,0.003157172271791352,0.0012868781615580172,0.007096774193548376
3.712258064516129,0.0020590253946465337,0.0010180094011112781,0.013852200357150853
3.7103225806451614,0.0019903912148249827,0.0007549759780370624,0.009591012095044182
3.6996774193548387,0.0004804392587508579,0.0001464910601105662,0.013459771641951635
3.706451612903226,0.0007549759780370624,0.0002974147792267216,0.012241074813554954
3.719032258064516,0.0008236101578586136,0.0001994463026099599,0.01682684045902577
3.7006451612903226,0.002127659574468085,0.001254961166955157,0.007523808896574596
3.6774193548387095,0.0017158544955387781,0.0009165511610162491,0.0059480931982535
3.712258064516129,0.004598490048043926,0.0023930275721539287,0.00766086586260509
3.6929032258064516,0.0018531228551818806,0.001193392940356438,0.009698900889272851
3.714193548387097,0.0014413177762525738,0.00047385758813104506,0.01649898303554123
3.705483870967742,0.0006177076183939602,0.00019003943863916893,0.011308740737392325
3.7035483870967743,0.0019903912148249827,0.0014629441572864943,0.00790816172395562
3.6851612903225806,0.002127659574468085,0.0013857760440089504,0.006419273787784662
3.727741935483871,0.0031571722717913518,0.0017756676194859073,0.028040404918839648
3.73258064516129,0.0032944406314344542,0.0030690727682880807,0.01172437538412021
3.720967741935484,0.0019903912148249827,0.0013357731024474947,0.01627354613629608
3.7093548387096775,0.0008236101578586136,0.0005394566974400181,0.017671414096519168
3.689032258064516,0.0028140013726835962,0.0016669614488169174,0.011965959349026717
3.697741935483871,0.001029512697323267,0.00015347069166093272,0.00870967741935481
3.6938709677419355,0.0008236101578586135,0.00047770791621645146,0.01988782276361074
3.696774193548387,0.0006863417982155113,0.0003393364670370928,0.005587260669577044
3.6938709677419355,0.0019903912148249827,0.0012632750118763232,0.009789671551931346
3.73258064516129,0.0013040494166094716,0.0008648390835706153,0.016196632529849292
3.7306451612903224,0.0013040494166094716,0.0010801255213098032,0.024107373408430183
3.7025806451612904,0.0004118050789293068,0.00023331134813968357,0.007384208478877135
3.686129032258065,0.0030885380919698007,0.001955371602181798,0.012108596373628077
3.7248387096774196,0.0002745367192862045,0.00011207914631815044,0.014884221929108819
3.695806451612903,0.002196293754289636,0.0014713278600607207,0.005851082950715169
3.721935483870968,0.001098146877144818,0.0008133785785692601,0.02160086328101057
3.721935483870968,0.0014413177762525736,0.0011459601726257784,0.02362559151432326
3.706451612903226,0.0013726835964310228,0.0012234950315370338,0.009677419354838715
3.690967741935484,0.00034317089910775565,0.00023443035383115073,0.007927874662867413
3.695806451612903,0.0026080988332189427,0.0016649192769307023,0.008467357902197837
3.7074193548387098,0.00425531914893617,0.0018692929046731177,0.010838901688007368
3.7074193548387098,0.0002059025394646534,0.0001464910601105662,0.007960621083389081
3.705483870967742,0.0023335621139327386,0.0012705049990313264,0.008828343344131627
3.7006451612903226,0.0008236101578586136,0.0006771287388217222,0.008798826901281205
3.7016129032258065,0.0006177076183939602,0.0002388539581082258,0.008804738105778177
3.681290322580645,0.0008236101578586136,0.0003035117630158224,0.01191366794362542
3.6861290322580644,0.0037748798901853123,0.00223983100509001,0.006835361322715198
3.6609677419354836,0.0013040494166094716,0.0007409807705651634,0.007503034419105143
3.6803225806451616,0.002196293754289636,0.0010523907572637839,0.007640464053114211
3.669677419354839,0.002196293754289636,0.0009909131927571591,0.009763061903497799
3.698709677419355,0.001647220315717227,0.001572440199262373,0.009101119986881186
3.6716129032258062,0.0004804392587508579,0.0002902900375303024,0.015617701208916406
3.6774193548387095,0.00020590253946465342,0.0002059025394646534,0.007496096799111159
3.6774193548387095,0.0002745367192862045,0.0001517558815079112,0.020299526093615836
3.6764516129032256,0.002196293754289636,0.0018210705780949347,0.010144635608720245
3.675483870967742,0.0013040494166094716,0.0008648390835706153,0.007741935483870963
3.662903225806452,0.0030199039121482497,0.0011719284808845295,0.011918034323813676
3.674516129032258,0.0002745367192862045,0.00011207914631815044,0.008293522665924171
3.6919354838709677,0.0015099519560741249,0.0007977852104398397,0.02071811706236309
3.689032258064516,0.005971173644474949,0.0037215368178443523,0.023914519990775
3.6735483870967744,0.005078929306794783,0.0027571621862608696,0.015816323447911326
3.69,0.004461221688400824,0.0023156620316760754,0.018307694998274494
3.688064516129032,0.001029512697323267,0.0003580982805421763,0.013178514977945482
3.7074193548387093,0.0002059025394646534,0.00010484044143115624,0.0212732091532872
3.6938709677419355,0.003088538091969801,0.001565935937647916,0.019411208236555365
3.704516129032258,0.0012354152367879203,0.0005095185873099996,0.011702165901430295
3.7016129032258065,0.0019903912148249827,0.0014807248799162116,0.0036065612540319616
3.704516129032258,0.001029512697323267,0.0005533464480644165,0.023297380755184234
3.683225806451613,0.001098146877144818,0.0003855479191570056,0.009805602679722964
3.7016129032258065,0.002196293754289636,0.0009641412722811932,0.008685749688926611
3.7045161290322577,0.00034317089910775565,0.0001844488160214722,0.012393143685353896
3.695806451612903,0.0015785861358956759,0.000921108311104891,0.01576690246432251
3.706451612903226,0.0017158544955387781,0.0009165511610162491,0.007768770695995031
3.6948387096774193,0.002264927934111187,0.0012532917798949747,0.016624643518355027
3.689032258064516,0.0012354152367879201,0.000653528110596463,0.012887086680927869
3.7306451612903224,0.004392587508579272,0.0034228513766671317,0.021651386057483686
3.6832258064516132,0.0004118050789293068,0.0002929821202211324,0.0056243857336009334
3.696774193548387,0.0002745367192862045,0.0001517558815079112,0.010402913223611036
3.715161290322581,0.0015099519560741246,0.0009253602569735383,0.017636047655273088
3.7006451612903226,0.0024708304735758407,0.0011029028408322077,0.012510141567525992
3.7016129032258065,0.0007549759780370624,0.0003307442757904589,0.010527205723923034
3.704516129032258,0.0034317089910775563,0.0029172890650734527,0.008510261908563157
3.714193548387097,0.0009608785175017159,0.00044831658527260185,0.013284684052886459
3.690967741935484,0.0008922443376801647,0.00035516299922809476,0.010620695247196357
3.695806451612903,0.005284831846259438,0.0035854379922056214,0.006985938008937988
3.7035483870967743,0.0024021962937542897,0.0013850204408753428,0.01089635209939002
3.689032258064516,0.0014413177762525738,0.0006261236414277743,0.013746629517846765
3.6948387096774193,0.0013040494166094716,0.00041497042203653746,0.008387096774193515
3.701612903225807,0.0006177076183939602,0.00019003943863916893,0.020566887908767838
3.696774193548387,0.0008236101578586137,0.0004316623716337956,0.01009837151128938
3.705483870967742,0.005971173644474948,0.002998771760460326,0.006196571842676985
3.688064516129032,0.002196293754289636,0.0009641412722811932,0.017096774193548384
3.7112903225806453,0.002264927934111187,0.001384264425294518,0.015284332568363998
3.688064516129032,0.0023335621139327386,0.0012243503235195288,0.01004153704275702
3.7238709677419357,0.0034317089910775567,0.00297942266686794,0.013127090289919882
3.6929032258064516,0.0029512697323266987,0.0022879203814917923,0.013852200357150945
3.6754838709677418,0.004461221688400824,0.0017639859552689302,0.015789984839381148
3.69,0.00301990391214825,0.0024237790232256285,0.011363816099231308
3.706451612903226,0.0007549759780370624,0.0002598448110638423,0.008534681648595445
3.696774193548387,0.0020590253946465337,0.0007990962798706465,0.005397806622800496
3.7112903225806453,0.0008922443376801648,0.0006227708802935804,0.028571614389168307
3.698709677419355,0.001098146877144818,0.0003988926052199198,0.014339426303801871
3.6938709677419355,0.0004804392587508579,0.0002299216568547447,0.011545503334305337
3.7016129032258065,0.0038435140700068633,0.0031654505708401696,0.011563515050925741
3.706451612903226,0.002196293754289636,0.0015909712789488638,0.011174521339154062
3.7287096774193547,0.001166781056966369,0.00048043925875085786,0.025483870967741955
3.724838709677419,0.0026767330130404937,0.001233931508594079,0.02001300305709179
3.6938709677419355,0.0011667810569663693,0.0005514514204161038,0.009999999999999978
3.73258064516129,0.004461221688400824,0.002194982640760196,0.015270710165864034
3.698709677419355,0.0022649279341111876,0.0017544653003923902,0.014339426303801845
3.7016129032258065,0.0024021962937542897,0.001319213291543216,0.006162894572433174
3.7112903225806453,0.0017844886753603294,0.0010494024196915776,0.00926542362344839
3.7190322580645163,0.0018531228551818804,0.00129033069340687,0.008898783370408803
3.6929032258064516,0.0004118050789293068,0.00023331134813968357,0.012593045997382696
3.7035483870967743,0.0004118050789293068,0.00023331134813968357,0.007908161723955658
3.6870967741935488,0.004049416609471517,0.002776552083935831,0.015198992244373863
3.7006451612903226,0.004186684969114619,0.0033708474822763492,0.013079441892073058
3.6774193548387095,6.863417982155113e-05,6.863417982155113e-05,0.01206986253798044
3.6870967741935483,0.00034317089910775565,0.0001143902997025852,0.014426245016127643
3.713225806451613,0.001578586135895676,0.0007165618743246773,0.011987680113588405
3.7170967741935486,0.004186684969114619,0.003147625312311544,0.01570076583695216
3.6870967741935483,0.004461221688400824,0.002151632581935755,0.00967741935483872
3.686129032258065,0.0006863417982155112,0.0004798942338916272,0.01467298763296025
3.6938709677419355,0.0032258064516129032,0.0016467436204921626,0.008418057000451565
3.6793548387096777,0.0033630748112560057,0.0018258067904579065,0.009214746359410116
3.7035483870967743,0.0009608785175017158,0.00043648556459251686,0.015338701197378972
3.704516129032258,0.0019217570350034316,0.0014058377026526848,0.01404615552069498
3.704516129032258,0.0012354152367879203,0.0007220193931850605,0.019344083032987017
3.729677419354839,0.005147563486616335,0.002701646065553585,0.029712461779792122
3.689032258064516,0.0037748798901853123,0.00145505180655757,0.00760633943390428
3.7132258064516126,0.0013040494166094716,0.000719477702746117,0.015064896037207249
3.696774193548387,0.002333562113932738,0.0018898994672215401,0.008287246824945175
3.689032258064516,0.0015099519560741249,0.0006206662075612233,0.01152294909644628
3.696774193548387,0.00665751544269046,0.0032419914232761017,0.007355970484510563
3.704516129032258,0.0008236101578586137,0.0004316623716337956,0.011062211741601439
3.6929032258064516,0.0010295126973232668,0.0005038370063039404,0.009371509062150923
3.6812903225806455,0.0036376115305422102,0.002257984545810413,0.007927874662867422
3.7141935483870965,0.0016472203157172271,0.000793839010427704,0.01668711891145491
3.698709677419355,0.0008236101578586136,0.00026680173392108444,0.009973951505638918
3.688064516129032,0.0032258064516129032,0.0016530882543582817,0.004663494288645471
3.705483870967742,0.0008922443376801648,0.00027166191002145774,0.015567649692920835
3.708387096774193,0.0011667810569663693,0.0003243524794957178,0.014483835045576522
3.698709677419355,0.00796156485929993,0.003886847052225175,0.006735681618652001
3.6812903225806455,0.0028140013726835962,0.0013239658015310257,0.015684188104700954
3.69,0.0008236101578586136,0.00040668928928463,0.008781069412139495
3.7025806451612904,0.0006863417982155113,0.00028938711143156065,0.006642342026443209
3.711290322580645,0.0018531228551818806,0.0011163461815379412,0.008064516129032268
3.7112903225806453,0.0028140013726835962,0.001859889186612002,0.010020790043231661
3.698709677419355,0.0014413177762525736,0.001075268817204301,0.011248771467201721
3.7306451612903224,0.0004804392587508579,0.00017868336023579625,0.023890576079078088
3.697741935483871,0.0025394646533973917,0.001461512354489539,0.011847979143359324
3.715161290322581,0.0006863417982155113,0.00022878059940517045,0.010347751569255156
3.7306451612903224,0.0019217570350034316,0.0010523907572637839,0.021116100450391157
3.6870967741935483,0.002264927934111187,0.0007994237112631501,0.009009187125012242
3.6929032258064516,0.0024708304735758407,0.00209481091599352,0.015212678867808478
3.6658064516129034,0.0002745367192862045,0.0001517558815079112,0.00875139352661327
3.706451612903226,0.0004118050789293068,0.0001517558815079112,0.011896186396506943
3.689032258064516,0.0008922443376801647,0.00030779281736613385,0.015986466701114657
3.6841935483870967,0.0015785861358956759,0.0007381498881217879,0.007503034419105151
3.7006451612903226,0.0006177076183939602,0.00019003943863916893,0.008798826901281169
3.7016129032258065,0.0008236101578586136,0.0003362374389544513,0.015147557266933995
3.6996774193548387,0.0018531228551818806,0.0009869437021332872,0.008293522665924173
3.696774193548387,0.0034317089910775563,0.0016434028822757236,0.010502464900709475
3.7083870967741936,0.0018531228551818806,0.0011889989897219202,0.011340900536288346
3.706451612903226,0.001029512697323267,0.0007395666838364042,0.010302399627529879
3.6996774193548387,0.004049416609471517,0.0019098727214312832,0.0210074066518257
3.715161290322581,0.00013726835964310226,9.151223976206816e-05,0.015023394867348414
3.7209677419354836,0.0006863417982155113,0.00039625962195581724,0.024236520975821706
3.7383870967741935,0.005147563486616335,0.003387575587957183,0.02303912430408913
3.7035483870967743,0.0015099519560741249,0.0007845540242270531,0.011545503334305344
3.688064516129032,0.0013726835964310226,0.0005413937115625363,0.01685155856336641
3.6938709677419355,0.0030199039121482497,0.0021684732301208483,0.009129659160054827
3.689032258064516,0.001029512697323267,0.00043708472144916036,0.011790752827417459
3.6929032258064516,0.001098146877144818,0.0004243247996108764,0.01837294305277178
3.7006451612903226,0.0006177076183939602,0.0003462078689183609,0.008312321759177493
3.69,0.0008922443376801646,0.0005222014280719892,0.014856230889896078
3.690967741935484,0.0017158544955387781,0.001354450708361078,0.010422899626711949
3.7074193548387098,0.0026767330130404937,0.0010305289983578317,0.00769474867217842
3.7035483870967743,0.0007549759780370624,0.0005457268561828672,0.01701135080443254
3.696774193548387,0.00034317089910775565,0.00021092529071820837,0.0070673878387763
3.6677419354838707,0.0006177076183939602,0.00041497042203653746,0.014922623878993976
3.69,0.0014413177762525736,0.0005737788242500321,0.008781069412139499
3.7006451612903226,0.0006863417982155113,0.0002046275888812436,0.015006068838210339
3.6938709677419355,0.0025394646533973917,0.002018073135666929,0.012907257434672638
3.695806451612903,0.0033630748112560053,0.001859889186612002,0.01602872032103852
3.7103225806451614,0.0019217570350034314,0.0009641412722811931,0.010015596578232307
3.686129032258065,0.0004118050789293068,0.00018302447952413633,0.013413305087930235
3.7025806451612904,0.0006863417982155113,0.0001772126902863151,0.016524191580471873
3.6774193548387095,0.002196293754289636,0.0009749382636770767,0.010302399627529867
3.7025806451612904,0.0009608785175017158,0.0006724748779089026,0.008916306426506641
3.720967741935484,0.0030885380919698007,0.0017490871584120247,0.026571326271240085
3.712258064516129,0.0008922443376801647,0.0003401068118809999,0.018765212351288994
3.6996774193548387,0.003088538091969801,0.0017787599649897198,0.01010352242797796
3.688064516129032,0.003157172271791352,0.0019337036475969287,0.011029239353083082
3.683225806451613,0.0012354152367879203,0.0005394566974400181,0.008916306426506598
3.6841935483870967,0.0015099519560741249,0.0010672069356843375,0.013613514739360759
3.6996774193548387,0.0017844886753603294,0.0012663786321755245,0.006129032258064496
3.705483870967742,0.0019217570350034316,0.0008608962581664049,0.025985267578253327
3.6938709677419355,0.001098146877144818,0.00037172447516064784,0.009789671551931322
3.680322580645161,0.004049416609471517,0.002110369275054924,0.01050741772574344
3.6938709677419355,0.0024708304735758407,0.0008931238296016076,0.006926100178575446
3.681290322580645,0.0032944406314344542,0.001803743156662276,0.01451254436026067
3.6706451612903224,0.0008922443376801647,0.0005514514204161038,0.013146892820848298
3.6716129032258062,0.0012354152367879203,0.0007911972759455769,0.008312321759177545
3.6919354838709677,0.0013040494166094714,0.0011595814136329612,0.01608057236208321
3.666774193548387,0.0032944406314344542,0.001652296507459875,0.01502339486734846
3.6716129032258062,0.0012354152367879203,0.0004436220414016316,0.008058061933417245
3.670645161290323,0.0049416609471516805,0.00312316942513503,0.009242934697996415
3.678387096774194,0.0009608785175017158,0.0003573667204715925,0.00917513719569542
3.675483870967742,0.0008922443376801647,0.00029029003753030245,0.01187867912227223
3.6648387096774195,0.00013726835964310226,9.151223976206816e-05,0.009129659160054824
3.67258064516129,0.0013726835964310226,0.0007925192439116345,0.011104460953586142
3.6812903225806455,0.0015785861358956759,0.0004912127786223721,0.012919344770645672
3.6706451612903224,0.004941660947151681,0.0032383568573270184,0.01216004956449726
3.6677419354838707,0.0036376115305422102,0.00281139615990333,0.008892934678767877
3.6706451612903224,0.0006863417982155114,0.00043408066714734105,0.014138456129555547
3.6783870967741934,0.004804392587508579,0.002425505976792234,0.010246696886624917
3.6996774193548387,0.0019903912148249827,0.001423044753153419,0.02556540651751556
3.682258064516129,0.0006177076183939602,0.0002792623110440106,0.007104101788885586
3.696774193548387,0.0009608785175017158,0.00034240744788597037,0.024693753818070496
3.6929032258064516,0.001029512697323267,0.00039954813993532326,0.025285055409374733
3.668709677419355,0.0038435140700068633,0.0031654505708401696,0.008343559455727446
3.6716129032258067,0.0034317089910775563,0.002474640545960185,0.015947363992655842
3.662903225806452,0.0030199039121482493,0.0019201221924829359,0.010327619737794905
3.643548387096774,0.0028140013726835962,0.001287894572870059,0.008685749688926622
3.661935483870968,0.004873026767330131,0.003053085456528433,0.00437569676330665
3.6570967741935485,0.0024021962937542897,0.002104905848137537,0.010546956596304367
3.662903225806452,0.004323953328757721,0.0027186413617485733,0.011197777392070838
3.6648387096774195,0.0006177076183939602,0.0002158311858168978,0.0145733638684858
3.669677419354839,0.0006177076183939602,0.0001601464195836193,0.019127699458546622
3.6677419354838707,0.002196293754289636,0.001457028902135956,0.005948093198253469
3.6503225806451614,0.0024021962937542892,0.0016726036812110946,0.010382888348020113
